reptest	1538326800	rating	1	3	682									0.25	
reptest	1538326800	rating	1	5	220									1.0	
reptest	1538326800	rating	1	8	583									1.0	
reptest	1538326800	rating	1	4	196									1.0	
reptest	1538326800	rating	1	7	543									0.25	
reptest	1538326800	rating	1	8	372									0.5	
reptest	1538326800	rating	1	10	204									0.0	
reptest	1538326800	rating	1	6	131									0.25	
reptest	1538326800	rating	1	9	109									0.0	
reptest	1538326800	rating	1	7	802									0.5	
reptest	1538326800	rating	2	7	843									0.25	
reptest	1538326800	rating	2	9	327									0.0	
reptest	1538326800	rating	2	8	607									0.5	
reptest	1538326800	rating	2	6	336									0.5	
reptest	1538326800	rating	2	8	396									0.25	
reptest	1538326800	rating	2	7	957									0.25	
reptest	1538326800	rating	2	3	744									0.75	
reptest	1538326800	rating	2	6	838									1.0	
reptest	1538326800	rating	2	4	410									0.75	
reptest	1538326800	rating	2	10	611									0.0	
reptest	1538326800	rating	3	9	502									0.0	
reptest	1538326800	rating	3	10	973									0.0	
reptest	1538326800	rating	3	1	591									0.5	
reptest	1538326800	rating	3	7	524									0.5	
reptest	1538326800	rating	3	6	661									0.75	
reptest	1538326800	rating	3	2	549									0.25	
reptest	1538326800	rating	3	7	479									1.0	
reptest	1538326800	rating	3	1	580									0.25	
reptest	1538326800	rating	3	5	820									1.0	
reptest	1538326800	rating	3	4	112									0.5	
reptest	1538326800	rating	4	9	980									0.0	
reptest	1538326800	rating	4	7	626									0.75	
reptest	1538326800	rating	4	10	461									0.0	
reptest	1538326800	rating	4	8	375									0.25	
reptest	1538326800	rating	4	7	902									0.5	
reptest	1538326800	rating	4	7	157									1.0	
reptest	1538326800	rating	4	6	683									0.5	
reptest	1538326800	rating	4	7	596									0.75	
reptest	1538326800	rating	4	7	454									0.25	
reptest	1538326800	rating	4	6	569									0.25	
reptest	1538326800	rating	5	4	750									0.5	
reptest	1538326800	rating	5	9	698									0.0	
reptest	1538326800	rating	5	3	981									0.25	
reptest	1538326800	rating	5	1	961									0.25	
reptest	1538326800	rating	5	2	988									0.25	
reptest	1538326800	rating	5	8	114									0.75	
