932	0.9969885347595889
312	0.9957216051679381
347	0.9951053682598863
780	0.9948817296582115
658	0.9939525207962256
223	0.9889335149422882
134	0.988875678304299
936	0.9887421179345919
507	0.9872332073836199
179	0.9863074161377252
600	0.9849191242551025
63	0.9786245584130784
168	0.9757093460887738
361	0.9742068774645932
791	0.973944646284596
407	0.9737797194377583
844	0.9729800431368261
635	0.971114381333206
618	0.9676197573307177
328	0.9658315316361534
583	0.9651150429549685
232	0.9644528451377783
891	0.9628138489850553
103	0.9607280612407477
107	0.9593173937389826
576	0.9589695327738252
242	0.9576591823370081
7	0.9568817558159856
364	0.9542969225980055
701	0.9511480709873402
709	0.9475797985914203
269	0.9473310977352436
297	0.9469122348211216
720	0.944416018974004
925	0.9439017210083468
250	0.9428445370944274
380	0.9426289230988572
577	0.9421315351519486
8	0.9417435343524082
62	0.941191731301035
137	0.9388371930314846
188	0.9364530453119176
989	0.9362053324192988
859	0.9360634709530572
998	0.9355837543900762
417	0.9355827783609784
95	0.9343485453462601
281	0.9330611376301035
260	0.931279736808661
611	0.9307530852771867
102	0.9301242554542731
699	0.9300900148619256
446	0.9282071248895347
746	0.9278825432781319
458	0.9268030926327574
249	0.9261459312536354
177	0.9252599597776082
274	0.9239024101708978
374	0.9207631743664519
971	0.9203236150402265
982	0.9184789183438762
846	0.9181546424203237
884	0.9175729107305433
663	0.9172835304384913
174	0.9170151000206845
473	0.9166405583460822
943	0.9149823910550781
28	0.9146227239835887
656	0.912170391076928
303	0.9116219838103743
449	0.9112982687588259
951	0.9106063886312038
309	0.908819315157092
342	0.9079344873463485
879	0.9072038584643475
957	0.9067627189581488
593	0.9066585597726295
355	0.9063834109460364
129	0.905128647590623
621	0.9047145764191199
160	0.9026525565608629
25	0.9020999012776155
683	0.9014667426284564
291	0.8982523578811696
74	0.8979440219756172
517	0.8970724695504977
124	0.8964505957895177
397	0.8947440785821008
861	0.8938658937171793
21	0.8929959833837307
883	0.8913072359732392
440	0.8909698796905945
777	0.8903100491604902
952	0.8898828319595653
805	0.8894926345768557
346	0.8886915640071753
283	0.8879361767163709
276	0.8872274555776293
77	0.8867734241785538
907	0.886759098181124
887	0.8865663608810589
199	0.8850888374752727
301	0.8849738443384665
196	0.8843024967014373
967	0.8834532138032487
741	0.8808417046652167
402	0.8804830829253663
740	0.8802907145811235
636	0.8798006804002201
464	0.8797078347787877
757	0.8778686544292282
765	0.8755804665960655
736	0.8752955458842343
976	0.8752052068518733
641	0.8747256214652764
372	0.8745956948167086
753	0.8743763682710703
894	0.8741014034660706
526	0.8738575212377445
275	0.871907622407204
23	0.87167322057345
159	0.8708125269102741
486	0.8706898668315061
664	0.87067778861955
109	0.8702645877264159
126	0.8700196887274039
537	0.8686014644880782
675	0.8684348568729828
560	0.8681755626670846
880	0.8681521684849924
337	0.8679951595244887
202	0.8665943650160057
869	0.8664038774600756
557	0.8660588257992394
931	0.8646307877494043
738	0.8633128351878046
563	0.8628622386001932
127	0.8627445258045889
679	0.8627069360226634
399	0.8623077565864578
122	0.861225355895354
14	0.8610304782822624
856	0.8609903058965734
324	0.86097935040309
457	0.8609549937605299
349	0.8605786990977602
759	0.8604969907212355
501	0.8592268939375574
793	0.8590288154893654
528	0.8588379517130716
796	0.8584560363923895
949	0.8581368278665555
121	0.8572319612364073
32	0.8562261253262715
837	0.8561629303892495
831	0.8560500449114797
332	0.8555128345284853
806	0.8551748336371162
255	0.8535643763728689
802	0.853413766590112
807	0.8522445116798409
647	0.8510020244259309
994	0.8508204483992676
441	0.8497794650146564
97	0.8495453409836844
938	0.8495139203448122
826	0.849458736350478
832	0.8490869644116651
320	0.8490679916616076
167	0.8485269863890323
764	0.8483357291460398
835	0.8473392285644182
605	0.8469719645439155
445	0.8451398051898793
424	0.8432743689664844
970	0.8432497315332702
555	0.8421496767449315
933	0.8398169192171189
964	0.8394433611556112
666	0.8392227696125658
564	0.8389897351880403
609	0.838063182875556
986	0.8371776083469326
722	0.8371028934874305
273	0.8352290791187695
354	0.8346570029305339
80	0.8339672708026875
929	0.8335090650982231
114	0.8327187844312872
799	0.8313418507265811
573	0.8309969653657578
65	0.8309033964608585
30	0.8307854000048549
431	0.8301834894949511
851	0.829686241645519
640	0.829478413816183
38	0.8283192501136244
201	0.8266401968009449
865	0.8266121766584275
117	0.8257279342607595
304	0.8254865364326239
236	0.8253555136382099
863	0.8250236057831345
51	0.8240882647068807
930	0.8235872842117204
98	0.823458063634649
93	0.8218471250391464
547	0.8212745423666687
308	0.8210970482966784
181	0.8198504118896898
425	0.8195870944559687
381	0.8154018805494746
774	0.8140842590280801
11	0.8134819343685376
867	0.8129109243430301
45	0.8123011155993111
415	0.8102913868388898
184	0.810064058203007
333	0.8097302744154136
400	0.8096258696403121
596	0.8094252480084222
256	0.8089668174644087
466	0.8087346124171615
214	0.8082125931611037
206	0.80777437910545
142	0.8075138059672422
325	0.8072513922000074
6	0.8070542707443727
909	0.8069835508481381
222	0.8069463548179737
888	0.8069180516080334
