time	good2bad daily avg price	good2bad cumul avg price	good2bad daily avg num transactions	good2bad cumul avg num transactions	good2bad daily avg market vol	good2bad cumul avg market vol	bad2bad daily avg price	bad2bad cumul avg price	bad2bad daily avg num transactions	bad2bad cumul avg num transactions	bad2bad daily avg market vol	bad2bad cumul avg market vol	good2good daily avg price	good2good cumul avg price	good2good daily avg num transactions	good2good cumul avg num transactions	good2good daily avg market vol	good2good cumul avg market vol	bad2good daily avg price	bad2good cumul avg price	bad2good daily avg num transactions	bad2good cumul avg num transactions	bad2good daily avg market vol	bad2good cumul avg market vol	average price ratio	latest price ratio	average num transactions ratio	latest num transactions ratio	average market volume	latest market volume	average cost of being bad	latest cost of being bad
2.220446049250313e-16	289.1522169878332	289.1522169878332	936	936	270646.47510061186	270646.47510061186	3.0473633769768225	3.0473633769768225	17123	17123	52180.00310397413	52180.00310397413	311.1566150156148	311.1566150156148	4868	4868	1514710.401896013	1514710.401896013	0	0	0	0	0	0	196.99286161238587	196.99286161238587	0.33895929451614787	0.33895929451614787	34.21534631646368	34.21534631646368	0.19279764528459645	0.19279764528459645
0.9999999999999993	287.9896604872727	288.5617703108927	966	1902	278198.01203070546	548844.487131318	2.9221525362074456	2.984759784754504	17122	34245	50033.09572494389	102213.098828918	309.7324406828357	310.45027881205283	4790	9658	1483618.390870783	2998328.792766806	0	0	0	0	0	0	200.69020367487101	204.54856266533915	0.33756752810629287	0.3361756804111669	34.7037054989919	35.21302004950972	0.18623326138003501	0.1798470641818303
1.9999999999999987	290.83041886542685	289.34249833069464	998	2900	290248.758027696	839093.2451590145	2.9755168078176313	2.9816795722732143	17116	51361	50928.94568260658	153142.04451152455	313.40610424688276	311.4306449672772	4793	14451	1502155.457655309	4500484.250422123	0	0	0	0	0	0	201.48816421609854	203.06943705536722	0.33782441930647766	0.3383383968216873	34.86682911027293	35.1942140497747	0.18250897071934238	0.17546654128231226
2.999999999999998	287.1052163801494	288.75781894168307	1026	3926	294569.9520060333	1133663.1971650477	2.8377873827410185	2.9457007469311955	17124	68485	48594.2711420572	201736.31565358292	309.8973152420379	311.05192666715556	4740	19191	1468913.2742472596	5969397.524669382	0	0	0	0	0	0	203.62209101984138	210.37606103017575	0.33754836825582246	0.33672039243167484	35.20962846387879	36.289940867680585	0.17795083774269557	0.16496682981793714
3.9999999999999973	290.4054222118446	289.09495008083655	1010	4936	293309.47643396305	1426972.6735990092	2.905509133343599	2.93767416584778	17090	85575	49655.15108884211	251391.46674242377	313.7387395594801	311.58401217892924	4739	23930	1486807.8867723763	7456205.411441777	0	0	0	0	0	0	204.47433185171388	207.93056708656366	0.3373181419807187	0.3363955529549444	35.33603666087246	35.84960118279341	0.1761711849102072	0.1692926927985625
4.9999999999999964	288.7228192518879	289.0344117492066	959	5895	276885.18366256054	1703857.857261573	2.8176554578579363	2.917654493330001	17132	102707	48272.07330402217	299663.5400464444	312.5787974844559	311.75044435058373	4808	28738	1502878.858305264	8959084.269747075	0	0	0	0	0	0	205.9136396969669	213.40494809591476	0.3372019433923686	0.33662152696707914	35.58304799227832	36.869434440047755	0.1758735558657817	0.1743396763434307
5.999999999999996	291.0357393574714	289.33134377083195	1027	6922	298893.7043201231	2002751.5615816987	2.9973583221118156	2.9290351476954735	17108	119815	51278.80617468894	350942.34622113314	309.49192318785134	311.4292815895772	4764	33502	1474419.5220669238	10433503.791814016	0	0	0	0	0	0	205.10529750149288	200.35230960381662	0.3373868046571798	0.3384966097732055	35.436747623381635	34.581796236558034	0.17523009491200792	0.17156201496893347
6.999999999999995	283.9964259915835	288.6667561886197	985	7907	279736.47960170975	2282488.041183416	2.848346415868396	2.9189492771917065	17116	136931	48752.29725400347	399694.64347513753	310.67243500191046	311.33467576611866	4786	38288	1486878.2739191435	11920382.065733152	0	0	0	0	0	0	205.5539082652351	208.77687407702234	0.3373596921077039	0.33716989950923115	35.53430184460312	36.2365437738584	0.17511357617799625	0.17427936936726035
8.000000000000004	288.7201410147471	288.67272847737877	996	8903	287565.26045068813	2570053.301634103	2.937783236626089	2.921041029137638	17108	154039	50259.59561219913	449954.23908733256	314.23634192374516	311.6543257053941	4740	43028	1489480.260718552	13409862.326451698	0	0	0	0	0	0	205.5181862200696	205.24199179206988	0.33712890891267794	0.3352817395370587	35.51453512361337	35.357338226133905	0.17507583940038932	0.17477631176112693
9.000000000000012	290.59665756668096	288.85805213813245	949	9852	275776.2280307802	2845829.529664881	2.8568727375122487	2.9146236750994983	17117	171156	48901.09064799716	498855.3297353297	310.6280578908138	311.5506161593971	4837	47865	1502507.9160178665	14912370.242469544	0	0	0	0	0	0	205.9986932196429	210.44854660940845	0.3372186776975391	0.3380265233393702	35.59789524862073	36.364917847113084	0.17529346875322988	0.17732163137186416
