time	good2bad daily avg price	good2bad cumul avg price	good2bad daily avg num transactions	good2bad cumul avg num transactions	good2bad daily avg market vol	good2bad cumul avg market vol	bad2bad daily avg price	bad2bad cumul avg price	bad2bad daily avg num transactions	bad2bad cumul avg num transactions	bad2bad daily avg market vol	bad2bad cumul avg market vol	good2good daily avg price	good2good cumul avg price	good2good daily avg num transactions	good2good cumul avg num transactions	good2good daily avg market vol	good2good cumul avg market vol	bad2good daily avg price	bad2good cumul avg price	bad2good daily avg num transactions	bad2good cumul avg num transactions	bad2good daily avg market vol	bad2good cumul avg market vol	average price ratio	latest price ratio	average num transactions ratio	latest num transactions ratio	average market volume	latest market volume	average cost of being bad	latest cost of being bad
2.220446049250313e-16	288.984045162573	288.984045162573	1010	1010	291873.88561419875	291873.88561419875	3.0473633769768225	3.0473633769768225	17123	17123	52180.00310397413	52180.00310397413	313.64142042952295	313.64142042952295	4794	4794	1503596.9695391331	1503596.9695391331	0	0	0	0	0	0	197.75307078407516	197.75307078407516	0.33895929451614787	0.33895929451614787	34.409174939596454	34.409174939596454	0.17877585380470137	0.17877585380470137
0.9999999999999993	290.24841001804543	289.5972073132884	951	1961	276026.2379271612	567900.1235413585	2.8680998341814425	2.9577289883638493	17124	34247	49113.341560523026	101293.34466449675	311.22949998170577	312.43244906897513	4818	9612	1499503.7309118584	3003100.700450989	0	0	0	0	0	0	203.54456366717125	209.71303119628448	0.3379274097001197	0.336895585143658	35.254051841413634	36.15168327838191	0.17836471672667253	0.17792997480726172
1.9999999999999987	286.6872452076953	288.643513870386	956	2917	274073.00641855673	841973.129959916	2.8215094588348952	2.9123587329883063	17103	51350	48256.276274453216	149549.62093894952	309.32531063912376	311.39401013262847	4825	14437	1492494.6238337723	4495595.3242847575	0	0	0	0	0	0	206.03146075597954	211.23890050431888	0.3379552093476144	0.3380108752850377	35.69095274687204	36.608038718220506	0.17761804458779956	0.17607088310170013
2.999999999999998	289.25494738450334	288.80030768002257	1006	3923	290990.4770688104	1132963.6070287286	2.932897723839553	2.91749265569746	17113	68463	50190.67874806627	199740.2996870152	310.84354755135996	311.25762780801705	4755	19192	1478061.0686067166	5973656.392891463	0	0	0	0	0	0	205.67590266806994	204.60941752522302	0.3376276236799439	0.33664465610939054	35.57929977603904	35.24661530391606	0.17629895474828822	0.17248220372585493
3.9999999999999973	285.2876537265313	288.0884954866015	997	4920	284431.7907653517	1417395.3977940795	2.9087190096821636	2.915740203205871	17088	85551	49704.19043744881	249444.49012446546	311.3626721061259	311.27853847081576	4770	23962	1485199.9459462205	7458856.338837687	0	0	0	0	0	0	205.56256462712636	205.124772742436	0.3375997942747601	0.33748829588014984	35.584076169422616	35.603270491621814	0.1759879356971815	0.17474906832216017
4.9999999999999964	291.26855940018	288.6367823682531	1025	5945	298550.27338518447	1715945.6711792646	2.8925147818487784	2.9118670752708127	17122	102673	49525.638094814785	298970.12821928016	312.61560186625985	311.5004360785229	4768	28730	1490551.1896983269	8949407.528535964	0	0	0	0	0	0	206.10048567926518	208.77478831083502	0.3377226729519932	0.33833664291554727	35.67364158834192	36.12475339860035	0.17423053260993762	0.16588709678023858
5.999999999999996	291.10844174560174	288.98103259570513	962	6907	280046.3209592689	1995991.9921385352	2.8400365839288675	2.901616457994103	17091	119764	48539.065255928275	347509.19347520574	309.8625796134896	311.2650061100893	4823	33553	1494467.2214758603	10443874.750011826	0	0	0	0	0	0	206.8660856441194	211.60678871527642	0.33783106776660765	0.3384822421157334	35.7972306221531	36.55846137701221	0.17410350083763576	0.17332513096284524
6.999999999999995	287.95553668283554	288.85315425604483	984	7891	283348.2480959102	2279340.24023445	2.9640236024632127	2.9094228788722116	17123	136887	50752.97614497759	398262.16962018044	311.74212374155536	311.32462092785477	4791	38344	1493556.5148457917	11937431.264857663	0	0	0	0	0	0	206.2875697934115	202.32553476497964	0.3377603424722581	0.33726566606318986	35.69701716497587	35.0108485828676	0.17472695062814128	0.17911872222974987
8.000000000000004	294.9571305034249	289.53358849598425	990	8881	292007.55919839063	2571347.799432836	2.987284075513681	2.9180701340980075	17102	153989	51088.53225943497	449350.70187961805	312.24592862971525	311.42657057520654	4771	43115	1489725.3254923716	13427156.59035003	0	0	0	0	0	0	205.944384971731	203.26257690398194	0.3376604822422381	0.33686118582621916	35.60360387301431	34.87539778286963	0.17475298439936116	0.17495619770831103
9.000000000000012	287.04795454884766	289.28112754677556	1004	9885	288196.146367043	2859543.9457998765	2.9545820705375743	2.921724805739855	17128	171117	50606.08170416757	499956.78358378675	311.31394017183675	311.4153150589247	4787	47902	1490259.8316025825	14917416.42195261	0	0	0	0	0	0	205.59651662798836	202.51997759257196	0.33770461146467035	0.3381013545072396	35.556994027211324	35.14312742816372	0.17483794376307024	0.17559596941909242
